idx,R,Rcom,Ra,p_tx_x,p_tx_y,p_rx_x,p_rx_y,jammer_x,jammer_y,jammer_dx,jammer_dy,agent1_x,agent1_y,agent1_phi,agent2_x,agent2_y,agent2_phi,agent3_x,agent3_y,agent3_phi,agent4_x,agent4_y,agent4_phi,sigma,beta,seed,K
11,6.566054358022413,1.0,3.9396326148134477,0.0,0.0,6.566054358022413,0.0,6.559658248410276,-0.7135596114300315,-0.06355070911974542,-0.07720950310925144,0.8533233879142714,0.09819176425202905,2.7821246482732915,5.677703627782478,-0.43193058016833386,1.3149515720472944,2.6650554946244407,2.7271758351410655,5.686298855924225,3.2773229235116506,-0.5094285476646456,0.10572894786244243,0.1,0.99,1,4
12,6.422732594622817,1.0,3.8536395567736896,0.0,0.0,6.422732594622817,0.0,7.29225837321323,0.7781273971793715,-0.08735722114552823,-0.04866945565476646,6.623351685053944,0.5730789506166045,0.8018644222842768,0.32112051815030007,1.003512336945123,1.3980518708601968,1.6030443887194492,1.6731838022714212,3.5314742927914176,-0.11508897615060532,0.48251211636576563,2.4364252100675117,0.1,0.99,1,4
13,5.150462408783983,1.0,3.0902774452703894,0.0,0.0,5.150462408783983,0.0,4.903390960636319,-1.036939102357787,-0.09261793704049404,0.0377083245234137,-0.0729090134726067,-0.6801255773015357,0.21295129047256176,2.8069211187646372,-1.531626126834499,1.1736593015898646,1.7419795621055771,-0.15473810451591216,4.239198496305671,0.25806153524671815,-1.9559915692263092,3.584963098651965,0.1,0.99,1,4
14,4.576011500077031,1.0,2.7456069000462184,0.0,0.0,4.576011500077031,0.0,-0.5269563715880055,1.3544403259363418,0.06313881694872563,-0.07754669428360772,3.345886952365084,2.0709156703984237,6.014857902973205,2.804099176104968,1.3478107391354601,5.995109660626247,1.309456711979334,-0.231498604505337,5.004846817786289,1.7268622147188895,0.1782855281967193,4.2197095543110565,0.1,0.99,1,4
15,4.374347412170399,1.0,2.6246084473022395,0.0,0.0,4.374347412170399,0.0,0.08676144290902969,-1.2544260087682737,0.0938544213153043,-0.03451590357457494,3.848238528627423,1.1707816431258764,0.2139147023420923,2.1110157344020073,-1.337062827520522,2.6984028035554437,1.3986265864687497,-1.0950415683068986,4.305261128485398,1.0818314849964457,-0.8742916923718491,0.9823549735009646,0.1,0.99,1,4
16,5.658600644564995,1.0,3.395160386738997,0.0,0.0,5.658600644564995,0.0,4.948113546116567,-0.24374094805788005,-0.014272978826804204,0.09897616922981814,3.894178880173599,-2.0508179803516358,4.733534526121307,5.784342724921359,1.2098367554081444,2.122800562871488,4.422892440119154,1.0538605886627432,0.830504155581748,3.313459625672072,-0.11404524882559676,2.4298998551905804,0.1,0.99,1,4
17,7.707220809434345,1.0,4.624332485660607,0.0,0.0,7.707220809434345,0.0,1.2619930865726636,-1.428333558063565,0.06515968772956025,-0.07585654286207746,6.907789478646437,1.9949485654430996,5.073186954520742,2.7849050571386833,-1.1634625418826432,4.943577281700932,2.695660079886247,-1.038902458452568,5.751051464903692,6.946236626151551,0.6319727767295299,4.211660874092017,0.1,0.99,1,4
18,7.857845360641429,1.0,4.714707216384857,0.0,0.0,7.857845360641429,0.0,8.035130836964562,-0.9996243649384744,-0.08263307016084853,0.05631852018468069,7.402133573032525,1.5133407782415509,3.502303285478634,6.23435432924922,3.9665180938230926,3.1352243456171034,3.4561159125213328,2.746403366454334,2.6669833583930487,0.03475078643710061,-1.2739077645627743,3.617262204710092,0.1,0.99,1,4
19,6.241985774569597,1.0,3.7451914647417577,0.0,0.0,6.241985774569597,0.0,0.3646720994672785,0.42003167495302973,-0.0005036709385641914,-0.09999873156988366,1.3699991823886197,-2.3737990548687624,1.3282556213789987,1.5089098005293677,-0.9529218974276451,0.8659660402068364,5.291152805785265,0.9439518000543022,6.181083101548878,6.571494279857694,1.173534592691872,0.01726083745371299,0.1,0.99,1,4
20,4.273638542166889,1.0,2.5641831253001333,0.0,0.0,4.273638542166889,0.0,0.8408111251407491,-0.7695218639157524,0.08693111140521417,0.04942653002036703,2.0586585039568064,0.7207743577871069,0.7968005636124815,1.8602192023187043,1.3078567123175169,5.066439779006894,3.014946455859745,-1.7373736427854662,5.222904752353941,2.0782419367552905,-2.300526380664199,1.1173123505465368,0.1,0.99,1,4
21,6.088880111803234,1.0,3.65332806708194,0.0,0.0,6.088880111803234,0.0,0.22504317009469627,0.9992843064256007,-0.017733627019532065,-0.09841503174176251,2.6042567787649737,2.4899409759329125,1.095686374048789,5.337502064989192,-1.4015602951783974,3.0486264076377174,1.365348718859609,-0.160374115331405,2.3643456674423238,1.9776014419197696,3.041942878136624,3.9150137508588796,0.1,0.99,1,4
22,7.310380655436841,1.0,4.386228393262105,0.0,0.0,7.310380655436841,0.0,0.8957091471765095,1.3974843622875133,0.09912751199641662,0.013180909126470792,-0.03880134376830213,1.4109980612395927,4.24541063471076,-0.2593942201821755,1.5660583383944635,1.281187854656217,1.2462288454995263,-2.6418394893643486,2.2201684175309313,2.365162990861343,1.1941806769794008,3.413738842994325,0.1,0.99,1,4
23,7.332140311164103,1.0,4.399284186698462,0.0,0.0,7.332140311164103,0.0,7.2400438095594755,-0.2820336835533055,-0.07598928760964734,0.06500483188639365,4.519705519107513,2.4878696099422335,1.5721769541489163,-0.5663644580028802,0.6113350137349182,0.6312860147402025,0.6776845732103931,2.6064171120871777,2.9946703355215196,0.3801954503677609,-2.8565886603475836,4.017920675893838,0.1,0.99,1,4
24,7.255591300398046,1.0,4.353354780238828,0.0,0.0,7.255591300398046,0.0,7.067921292000377,-0.9893814765607528,-0.09970058568875262,-0.007732607148930819,6.516242825050384,-0.7081222008992769,1.3620028239458895,2.2471381448304744,-1.808785991796678,2.023717775626772,3.20890440403852,2.2921652327659543,3.4038299356493713,2.6094921533825364,-4.112574414648835,2.520463099489953,0.1,0.99,1,4
25,4.154165557935398,1.0,2.4924993347612387,0.0,0.0,4.154165557935398,0.0,1.625957309290699,0.09997852561425669,0.027433932355152554,-0.09616329526140893,2.5869838921633206,-0.5565819921758556,2.6164437023794505,3.164514653716627,0.34943270424904027,4.450096116958356,1.0405902699659224,-2.255346151974718,1.9372250999301894,0.10220498766508235,0.7828213289303225,3.2262134828859867,0.1,0.99,1,4
26,5.104748487620814,1.0,3.0628490925724883,0.0,0.0,5.104748487620814,0.0,3.655275546481256,0.16961845027683364,-0.0996065763323639,0.008861712664319794,0.7175833502170945,-0.7598611113784681,2.4738484756983032,3.9926913732524305,-1.5363451502474865,0.8619899130501107,3.4422075605517457,2.5909591937355927,3.4933318896658183,4.501572028415673,1.4940454032687642,3.604307355597908,0.1,0.99,1,4
27,7.6699270931972325,1.0,4.601956255918339,0.0,0.0,7.6699270931972325,0.0,3.0255295213924236,-0.636568740309607,-0.052255858393412714,0.08526033816240468,6.1779860090687055,3.55482172452519,3.4791545597679563,3.932879558186198,-2.161040885807307,5.818004451729092,3.1159951577020966,1.7352184872075895,0.01292352612279361,1.0029906582013215,3.3718186170370563,1.0196813950579966,0.1,0.99,1,4
28,5.056113693297119,1.0,3.0336682159782713,0.0,0.0,5.056113693297119,0.0,1.903151972631698,-0.13082374952874254,0.013351104434061446,0.09910473253276447,2.09850013313408,-2.5274614849799635,5.0446808527962865,3.541107562324198,-2.8013630279907216,5.580911431597652,2.1759517631205183,2.6259982830972937,5.691523842178333,0.7405356977385511,-1.8258167626479405,5.679348539401571,0.1,0.99,1,4
29,5.677014477519453,1.0,3.406208686511672,0.0,0.0,5.677014477519453,0.0,6.274320856184224,-1.3171346193414881,-0.08521887738831041,-0.052323445382315176,4.5776084483717,0.2215974988873258,2.2810684427513768,3.082866381795412,0.4131527699866341,5.545788760579894,2.1543657612676257,1.69769018289943,1.3036203891704936,-0.11049937129832976,-0.6012679371174277,3.5288530127194253,0.1,0.99,1,4
30,6.701385077992045,1.0,4.020831046795227,0.0,0.0,6.701385077992045,0.0,2.145262269573171,0.5808469472761195,0.09467589373519948,-0.03219433405804841,5.606155084385788,1.3149099282801864,2.2560394430790502,3.104098500986906,0.5937480725799889,0.5478198747393588,3.296730336486252,1.6470756958037949,2.327556371291748,3.265423486577359,-3.4798454063607327,2.053532679346137,0.1,0.99,1,4
31,7.550931314897886,1.0,4.530558788938731,0.0,0.0,7.550931314897886,0.0,2.486691319017449,0.3207030410070706,0.08896823325100581,0.045658005565230565,6.461487259426326,-2.799698968649954,2.7408688901784406,5.647285778381288,2.206629653276308,3.7575236834050543,0.9714138762405495,1.4458659716969273,3.1343236077299808,0.7394336366318917,-0.6768723705598471,2.599327011936421,0.1,0.99,1,4
32,4.522586543175532,1.0,2.713551925905319,0.0,0.0,4.522586543175532,0.0,-0.31040016982850266,1.0163628009337489,0.06167401402525157,0.07871668180260823,3.756690823195905,0.409355386442339,4.492108693525217,3.480899296746019,-2.3385390119248917,4.245041528479515,4.71082447585402,-1.0549707598450047,4.5214217196690445,4.467480816263863,-1.5620679448611425,3.6121141258872185,0.1,0.99,1,4
33,7.019515925612346,1.0,4.211709555367407,0.0,0.0,7.019515925612346,0.0,0.9025975396640487,0.07498394664842944,0.0994474455538214,0.010497884206816653,2.412871300054319,1.393142226038182,0.46771124382657775,4.3625628890371875,3.7231569607321013,0.4341065969449015,4.549776155346848,2.0605975465027053,0.5649762733756435,6.539495383955174,1.4478450246631616,5.240360574402579,0.1,0.99,1,4
34,5.986368139776696,1.0,3.5918208838660175,0.0,0.0,5.986368139776696,0.0,5.185088217339394,1.244453668975762,-0.059743514171753415,-0.08019172347823371,1.3615446311173949,-0.040864824849133806,3.040064763961111,5.136739599036169,-1.004695893633728,4.947178504188958,3.354689984583505,3.332324556627198,2.25989534373501,2.652128771220191,-2.1987088719946413,3.4077396801981967,0.1,0.99,1,4
35,7.924080945851283,1.0,4.754448567510769,0.0,0.0,7.924080945851283,0.0,3.044784412302796,-0.7901280181928614,0.07319861582847323,-0.0681319502201103,8.015715993810302,-0.3401077377716515,5.161503432092518,0.6165303949872949,2.753018995231927,2.116790218049761,-0.5344872162565095,0.07876070570588789,4.331278891456171,5.013062064441451,2.245378333549258,1.371968665417039,0.1,0.99,1,4
36,7.080835664388907,1.0,4.248501398633344,0.0,0.0,7.080835664388907,0.0,3.556705778371124,-1.3871545030887908,0.09448793803735213,0.03274186258369406,7.134594154629561,2.058051038056886,5.69162332483718,2.349866329522465,-1.6328832120644556,5.413462580276111,2.3789070303126927,1.2596473438773381,5.791066498731405,1.226127511703992,-0.9582451094118742,5.875140907382894,0.1,0.99,1,4
37,6.095693579498386,1.0,3.6574161476990312,0.0,0.0,6.095693579498386,0.0,2.711755887165301,0.2412615709673389,0.09343985769007496,0.03562292793775576,3.259693882125952,-3.377229782052349,3.8282403595197856,4.356992016776842,2.018256282378899,5.255291092578925,3.117431855364979,0.21223678422224698,1.3753568263445624,2.6746935717042017,1.6433715722148863,3.7665677366698413,0.1,0.99,1,4
38,4.869952226713842,1.0,2.9219713360283053,0.0,0.0,4.869952226713842,0.0,-1.0544608488460332,1.043485740476042,0.005754490671587792,-0.09983429188966389,4.495314822184682,-0.018656376390664964,2.3357870487000865,1.531268089043,0.13910205020159574,0.7351476922209278,1.8307373610240816,2.0042142884817062,3.295521721418682,0.15377054357702713,-1.2448534757187901,5.021117632170941,0.1,0.99,1,4
39,5.7449276691976365,1.0,3.4469566015185817,0.0,0.0,5.7449276691976365,0.0,5.498378538633207,-0.4139518261189319,-0.06827288803087417,0.07306717977261555,3.8118917038297706,2.950623053211877,1.0192254198660078,1.7429322648429442,-1.2296718178427815,5.164873787056667,4.2196559957104,-2.8773609374563427,4.874803589252979,5.525609434608054,-1.190516184880943,1.531348231520923,0.1,0.99,1,4
40,6.880044476818868,1.0,4.128026686091321,0.0,0.0,6.880044476818868,0.0,1.918037750540943,0.4556593413517622,0.044446670118609324,0.08957953736968909,2.240829165083944,-0.9092495306734124,5.250707745102479,1.6124864350976087,-2.2121505446634377,5.864459923516919,1.1891499457582184,1.0180269253130756,2.8017077758356805,5.7481211162878445,-1.985581928914135,4.587265090803709,0.1,0.99,1,4
41,7.217231523620786,1.0,4.330338914172471,0.0,0.0,7.217231523620786,0.0,2.27478814508951,0.6587370739694043,-0.034078729828095004,-0.09401404242613817,5.122657719308188,-1.7480656731070026,1.7174802936200722,4.862195643070719,1.6449738638035791,2.156669820141501,6.064111319421988,-2.9052211653097735,6.242369132318431,0.29332971001210506,1.4937641626579183,6.006927001115218,0.1,0.99,1,4
42,4.143694617748652,1.0,2.4862167706491913,0.0,0.0,4.143694617748652,0.0,-1.1600912481548882,-0.7797758975658804,0.019352294661208976,0.09810957492184819,2.213537737180715,-0.5073490105491996,1.86936897842613,1.1042776088142692,2.1052088249653487,2.4330159451708298,1.9675347070383018,-1.432484023232392,1.055809133806066,1.1152331667811475,1.0271842922504022,0.47130893235322924,0.1,0.99,1,4
43,5.562893503590516,1.0,3.3377361021543095,0.0,0.0,5.562893503590516,0.0,0.6105902006373061,0.1302214257653418,0.09455631451863193,0.03254386861842883,2.7872852961753187,-2.816003598608263,5.032210470019514,1.9837939137142888,-2.787918649542198,2.0906892501166827,3.150397663843131,0.8565419047880639,2.138054856981897,3.356681937790348,-1.099225457286693,0.6947443239033491,0.1,0.99,1,4
44,6.327764570834767,1.0,3.79665874250086,0.0,0.0,6.327764570834767,0.0,5.860422800840944,-1.3658129377624313,-0.08581908444845895,-0.05133307651435155,2.32362830376187,-0.5716289076249097,6.106716276181478,4.422362710824391,-2.7161312173617587,4.471394619281969,4.306129251329837,3.088391565159674,5.479162324987628,4.387390800991803,-0.7401261102884867,1.7076611524352032,0.1,0.99,1,4
45,4.947692668234402,1.0,2.968615600940641,0.0,0.0,4.947692668234402,0.0,4.413870601522194,1.2143256827407751,-0.05922671964612866,0.08057416260786629,-0.054277377489532874,0.8176447060900194,6.1124863080723175,4.589097308254727,-1.0895642441174467,5.73812719187873,4.869826816328029,1.1502314967550866,0.9227992006976535,3.5187194613761235,1.5627155927613154,6.116424649467659,0.1,0.99,1,4
46,4.038846539872578,1.0,2.423307923923547,0.0,0.0,4.038846539872578,0.0,-0.9185582661010794,0.22157534674938184,0.08178589211644852,0.057541879103107554,2.889308208686376,-1.0786805736307332,6.02903740082309,1.1919960199050357,2.1871525929808984,5.0493601869437,0.7807917888362057,1.764339984380743,2.905500743032239,2.570058602459655,1.403051194414929,1.66049866535271,0.1,0.99,1,4
47,7.082739195932284,1.0,4.24964351755937,0.0,0.0,7.082739195932284,0.0,6.611917684921213,1.355207393449092,-0.09315403063817634,-0.03636380859950874,4.273922346081275,-1.196489775694504,2.97250527686027,7.610292852993428,-0.7258594136076152,3.7018879999173735,5.3696894080237785,-2.9731526969986186,5.5794603450670195,4.601737298816508,0.06527389056401484,3.158937294988868,0.1,0.99,1,4
48,4.2137709459333195,1.0,2.5282625675599917,0.0,0.0,4.2137709459333195,0.0,0.9061740762613743,0.5881266840053203,-0.0045771876587476145,-0.09989519184193306,-0.021169386056258066,0.9130527735233593,2.1439165491708807,1.6479139466221964,2.128426570096526,0.24485032235949689,4.049422708845319,1.560379993866228,0.8396019823854886,2.0867196788067925,-0.21527492309659768,5.064249225123465,0.1,0.99,1,4
49,6.692751030007916,1.0,4.0156506180047495,0.0,0.0,6.692751030007916,0.0,0.2797008663278947,-1.1755213744318547,0.09110213004987053,0.04123592972610754,3.520556624080839,-3.2453782142139773,5.793033393220634,3.2643720295747904,-0.28701974721119494,2.6063092702223285,5.501243083677246,-1.898673984461044,0.2146398094932575,3.479828669723877,-3.419700769726536,1.1372779977226717,0.1,0.99,1,4
50,5.009957532527555,1.0,3.005974519516533,0.0,0.0,5.009957532527555,0.0,0.08007538956477449,-0.1850421706176555,0.022277919978259106,-0.09748689286997655,1.4008553598203786,1.16660769797132,1.260115856761833,1.8554435204504724,-2.5055809138239584,4.071254593210701,4.1708113145407815,-2.2243621419514383,1.6685021197682373,4.131832204205344,2.2677386485052495,1.2106262618172354,0.1,0.99,1,4
51,4.97884099359799,1.0,2.987304596158794,0.0,0.0,4.97884099359799,0.0,2.8844179739709928,1.496639030661489,-0.07754141036012069,-0.06314530607545875,1.959105434906045,-1.2884525945166363,1.9227498027267997,1.580437816578258,1.4538624584215114,0.2444184438536864,3.4384712731860994,-0.4672057200880424,4.8266908073704835,3.794205041871664,-1.581925665213361,1.5080418379874498,0.1,0.99,1,4
52,5.8740920116959785,1.0,3.524455207017587,0.0,0.0,5.8740920116959785,0.0,6.72341973267916,0.4049560094557975,-0.09569267702767273,-0.029032939280712117,0.25178248475068,-0.7638190083130225,6.129419994531318,1.3540062686772287,-2.445953724411898,5.1603899231150985,4.154809439339022,1.0735617496837424,5.199695963057032,4.844225502054359,1.938459395659647,5.869151092351304,0.1,0.99,1,4
53,6.717393533286135,1.0,4.0304361199716805,0.0,0.0,6.717393533286135,0.0,-0.8322552731346874,1.0322722152872335,0.08276186678384705,-0.05612907808304673,5.631216892105796,0.15704115903577348,1.2252491416462845,0.9585418654999138,-2.8713839210889147,1.9866138111029277,3.6548017412751412,2.5542438385487953,6.1834817355637774,4.8514334184243655,-0.4228633736219362,3.266342912078243,0.1,0.99,1,4
54,7.523825002891037,1.0,4.514295001734622,0.0,0.0,7.523825002891037,0.0,7.426726097332733,0.2852654242868553,-0.09497802352426923,-0.0312917728392522,4.354759434973906,-2.5406362880397877,3.8725891350312973,6.653414057665048,1.0374499927536933,3.2158902503474533,4.233878571654144,3.094301241488564,2.3216870088007235,4.931064058356086,-2.291555398625625,0.8176910767874669,0.1,0.99,1,4
55,7.960474339825403,1.0,4.776284603895242,0.0,0.0,7.960474339825403,0.0,0.7823788058697205,-0.6446850496306651,-0.005591453860774781,0.09984355584474558,2.44956006014515,4.225593637975104,0.8626842397001651,0.6715733275282414,-3.4420012097279713,2.9062643264020918,1.2812815914525273,3.804047274228297,5.282751548982215,5.434276228412448,-3.6212298673959618,2.8557836635508806,0.1,0.99,1,4
56,6.627758181329966,1.0,3.9766549087979794,0.0,0.0,6.627758181329966,0.0,6.758864966311872,-0.8882783007842578,-0.03955884844485735,-0.09184278692263649,4.444226504639904,-2.119760365536299,3.312499361525653,2.6090950650401847,2.7707628703839293,3.5492881372330256,3.570851394586771,3.4910700024941486,1.3484653007612593,1.0391138048418287,-2.697837860678069,2.001974440601751,0.1,0.99,1,4
57,4.832292154755552,1.0,2.8993752928533314,0.0,0.0,4.832292154755552,0.0,2.1457287129473435,-1.312023424243009,0.057005607350178324,0.08216057893319213,4.412983456763554,-0.18064930240584623,3.799245543129089,4.711735455060277,-1.5721253459136144,1.5807123717888314,0.9862634808540915,-0.2937372240112739,1.3446674777886953,3.69832528749921,0.5171986199965612,5.856827432211454,0.1,0.99,1,4
58,7.455932599044688,1.0,4.473559559426813,0.0,0.0,7.455932599044688,0.0,6.989409064820415,-1.443701392477653,-0.07438159962151694,-0.06683844430972606,1.4226000971428938,-0.8617812644482329,3.620794462548113,4.025635521791438,-2.5241611127427435,2.2828784603660606,2.9320242417748767,3.392834503611169,1.4050356854168706,1.5144739115698531,0.3827219168611969,0.7188081299582584,0.1,0.99,1,4
59,7.8498924409721775,1.0,4.709935464583307,0.0,0.0,7.8498924409721775,0.0,3.165276949374244,-0.6745196130743303,0.0778067958372775,-0.06281801112369143,0.5463666244610046,0.7847901401414857,4.4949978342207855,-0.6058548637306242,0.9710183163177201,3.084979501666994,2.2864091837385856,-3.598573603276184,4.239027738828328,4.262993750095166,3.4613180946215873,5.911608726277455,0.1,0.99,1,4
60,6.488358828731373,1.0,3.893015297238824,0.0,0.0,6.488358828731373,0.0,5.778456253264635,-1.2677483841761419,-0.07919866554013529,-0.061053839982934635,5.754233107723772,-1.7958865078199122,1.0146528306596942,7.117879789190496,0.37561231317529936,2.2697125716722626,2.2628531336840156,2.85410281929457,5.33482416608184,3.2738758391187393,-2.449966651420171,2.165654692522592,0.1,0.99,1,4
61,5.261538469589894,1.0,3.1569230817539364,0.0,0.0,5.261538469589894,0.0,-0.8189716637911568,0.3564584834706329,0.06022564502208974,0.07983026795441212,2.653415071875581,-1.438854960597219,6.174621870003612,0.4945662623436591,0.5467323890778634,2.424925017220905,0.5871631660910497,-0.8009357846186855,5.564950794323163,1.3393894519757097,2.8189831516167616,4.12225453348213,0.1,0.99,1,4
62,7.812491061165211,1.0,4.687494636699126,0.0,0.0,7.812491061165211,0.0,2.013539597506067,-1.140192094160502,0.06041696063373658,-0.07968557502949655,-0.3195502932896028,-0.5104769197965217,1.2487165218649943,5.184310240721963,2.8784461683265494,3.5207576574956083,4.231205724319334,4.255797995032142,5.052866671286858,2.7589127632510246,-3.837671805983915,4.10856279215031,0.1,0.99,1,4
63,4.1853603742735315,1.0,2.511216224564119,0.0,0.0,4.1853603742735315,0.0,5.115625584876546,0.618548492800925,-0.03649680003010383,-0.09310200635626825,1.6997380488136,1.1433015830636057,0.2570170303816007,0.27265667663279114,0.45208051825241685,3.025473081213103,2.5874467553522367,-1.5578900604748964,1.1686545026409514,1.4604854126274591,-0.9420296483755621,5.371073314516509,0.1,0.99,1,4
64,5.115262977316479,1.0,3.069157786389887,0.0,0.0,5.115262977316479,0.0,3.636741630216467,1.4993734308092672,-0.09960761714245599,-0.008850006056602954,1.2192423058780764,-0.6070817870384867,0.827912379697544,0.007892415791044272,-0.7272276815626397,2.3359442478228893,0.45161405204473226,2.1445239298860534,2.7084752770984335,2.5598297453329426,-1.471331674761146,5.987874211114455,0.1,0.99,1,4
65,6.414106529616765,1.0,3.848463917770059,0.0,0.0,6.414106529616765,0.0,5.798664529657084,-0.6607970875213146,-0.030627653424995002,-0.0951942584701325,2.376737745433748,-0.9513771456053884,5.815227320447039,1.8465770816538858,-0.7455131840897163,5.08169580609465,4.01789984959051,-3.1068715289436657,2.715076868505933,6.573284486385472,-0.9496626108182241,4.815018579476229,0.1,0.99,1,4
66,5.206733019849765,1.0,3.124039811909859,0.0,0.0,5.206733019849765,0.0,4.106528427878404,0.3154529665005845,-0.07608260172166736,0.06489559087690117,2.4651105902013164,1.5994495876942014,2.7730915411856567,3.956615711234495,-1.2046353080352776,2.6379727854220443,4.579849351227296,-0.9101200049163185,5.204294003455062,3.3862926488508887,1.1579766039289567,4.1495032225713295,0.1,0.99,1,4
67,7.170512624213183,1.0,4.30230757452791,0.0,0.0,7.170512624213183,0.0,0.982456270578963,-0.26843896644304466,0.09865714689301924,0.01633301463077852,3.7083609850210757,-2.9332108756240127,4.165062246163415,0.04950110142026132,-1.9788269807866758,0.39766146747154973,0.1952975663741272,-0.9063461176584621,3.165679637019964,2.1208500231269642,0.8082116443412907,5.877962070427669,0.1,0.99,1,4
68,5.506103338298654,1.0,3.3036620029791925,0.0,0.0,5.506103338298654,0.0,3.7494730607870173,1.2719584184670722,0.025125927408812795,-0.09679198196052745,1.0608926032704704,1.5551265140047463,4.0263969450967485,0.7659925705118813,-1.8479846575561103,3.0473679606740887,5.669205905447314,0.3854536968377627,2.816841834691468,3.4655306448130583,-0.23548379826852409,0.9252473035336884,0.1,0.99,1,4
69,4.085817339686204,1.0,2.4514904038117225,0.0,0.0,4.085817339686204,0.0,-1.045699343631434,0.5422421417415081,0.09975381864393018,0.007012536342429121,2.3872986508899086,-0.3399831266070759,2.9439479874335257,3.448990769861212,-1.0506716117082018,6.2431570998373,3.8948376843219705,-0.124758360097507,4.400509224257431,1.085297285908133,1.6513643475377764,0.36087421418957866,0.1,0.99,1,4
